ᄢᅮᆯ|ᄭᅮᆯ〮|skwúl|ᄢᅮ〮레〮|ᄭᅮᆯ|pskwúl|ᄢᅮᆯ〮	<i>noun</i><br><ol><li>honey</li></ol>
ᄢᅵ니|pskini	<i>noun</i><br><ol><li>meal</li></ol>
ᄣᅢ|pstáy|ᄣᅢ〮	<i>noun</i><br><ol><li>time</li></ol>
ᄣᅵ르다|pstiluta	<i>verb</i><br><ol><li>to prick; to stab</li></ol>
ᄭᅮᆷ|ᄭᅮ〮메〮|skwúm|ᄭᅮᆷ〮	<i>noun</i><br><ol><li>dream</li></ol>
ᄯᅡᇂ|ᄯᅡᇂ〮|ᄯᅡ〮|ᄯᅡ해〮|ᄯᅡ|stá|stáh	<i>noun</i><br><ol><li>earth; land</li></ol>
ᄯᅥᆨ|sték|ᄯᅥᆨ〮	<i>noun</i><br><ol><li>rice cake</li></ol>
ᄯᅩᇰ|stwòng	<i>noun</i><br><ol><li>feces</li></ol>
ᄯᅴ|ᄯᅴ〮|stúy	<i>noun</i><br><ol><li>belt, band</li></ol>
ᄯᆞᆯ|ᄯᆞᆯ〮|stól	<i>noun</i><br><ol><li>daughter</li></ol>
ᄲᅡ이다|spa.ita	<i>verb</i><br><ol><li>to remove, to take out</li></ol>
ᄲᅢ다|spay.ta	<i>verb</i><br><ol><li>to remove, to take out</li></ol>
ᄲᅢ티다|spaythita	<i>verb</i><br><ol><li>to remove, to take out</li></ol>
ᄲᅧ|ᄲᅧ〮|spyé	<i>noun</i><br><ol><li>bone</li></ol>
ᄲᅮᆫ|ᄲᅮᆫ〯|spwǔn	<i>noun</i><br><ol><li>only</li></ol>
ᄲᅳᆯ|spul	<i>noun</i><br><ol><li>horn</li></ol>
ᄲᆞᄅᆞ다|ᄲᆞᄅᆞ다〮|spòlòtá	<i>adj</i><br><ol><li>(to be) fast, quick, soon, early</li></ol>
ᅀᅭᇂ|zyoh	<i>noun</i><br><ol><li>bedspread</li></ol>
ᅀᅲᆺ|zyus	<i>noun</i><br><ol><li>Yut, a traditional Korean board game.</li><li>4 points (made by a cast of yut sticks).</li></ol>
ᅀᅵ|zǐ|ᅀᅵ〯	<i>noun</i><br><ol><li>two</li></ol>
ᅀᅵᆫ|zin	<i>noun</i><br><ol><li>person; people</li></ol>
ᅀᅵᆫ간|zinkan	<i>noun</i><br><ol><li>human world, human society</li></ol>
ᅀᅵᆯ|zíl|ᅀᅵᆯ〮	<i>noun</i><br><ol><li>day</li></ol>
ᇮ|ngng	<i>character</i><br><ol><li>A digraph of doubled ㆁ (ng).</li></ol>
〮	<i>symbol</i><br><ol><li>pitch accent</li></ol>
〯	<i>symbol</i><br><ol><li>pitch accent</li></ol>
ㅥ|nn	<i>character</i><br><ol><li>A digraph of ㄴ (n) and ㄴ (n).</li></ol>
ㅦ|nt	<i>character</i><br><ol><li>A digraph of ㄴ (n) and ㄷ (t).</li></ol>
