गोधा|godhā	<i>noun</i><br><ol><li>Devanagari script form of 𑀕𑁄𑀥𑀸 (“monitor lizard”)</li></ol>
चउट्ठ|Ardhamagadhi|Maharastri|Jain Maharastri|ಚಉಟ್ಠ|caüṭṭha	<i>adj</i><br><ol><li>Devanagari script form of 𑀘𑀉𑀝𑁆𑀞 (“fourth”)</li></ol>
चउत्थ|Ardhamagadhi|Maharastri|Jain Maharastri|ಚಉತ್ಥ|caüttha	<i>adj</i><br><ol><li>Devanagari script form of 𑀘𑀉𑀢𑁆𑀣 (“fourth”)</li></ol>
चट्टेइ|ಚಟ್ಟೇಇ|Maharastri|caṭṭei	<i>verb</i><br><ol><li>Devanagari script form of 𑀘𑀝𑁆𑀝𑁂𑀇</li></ol>
चदुत्थ|Sauraseni|caduttha	<i>adj</i><br><ol><li>Devanagari script form of 𑀘𑀤𑀼𑀢𑁆𑀣 (“fourth”)</li></ol>
चमक्कार|चमक्काराहिंतो|चमक्काराण|चमक्काराहि|चमक्काराणं|चमक्कारेसु|चमक्कारा|चमक्कारेहि|चमक्कारेहिं|चमक्कारेणं|चमक्काराउ|चमक्कारे|चमक्कारम्मि|चमक्काराअ|चमक्कारेसुं|चमक्कारेण|camakkāra|चमक्कारं|चमक्कारस्स|चमक्काराओ|चमक्कारो	<i>noun</i><br><ol><li>Devanagari script form of 𑀘𑀫𑀓𑁆𑀓𑀸𑀭</li></ol>
चिक्कण|cikkaṇa	<i>adj</i><br><ol><li>Devanagari script form of 𑀘𑀺𑀓𑁆𑀓𑀡 (“smooth”)</li></ol>
चिक्किण|cikkiṇa	<i>adj</i><br><ol><li>Devanagari script form of 𑀘𑀺𑀓𑁆𑀓𑀺𑀡 (“smooth”)</li></ol>
चिरिक्का|चिरिक्काहिं|चिरिक्काहिंतो|चिरिक्कं|चिरिक्काइ|चिरिक्काणं|cirikkā|चिरिक्काए|चिरिक्काओ|चिरिक्काण|चिरिक्काअ|चिरिक्काउ|चिरिक्काहि|चिरिक्कासु|चिरिक्के|चिरिक्कासुं	<i>noun</i><br><ol><li>Devanagari script form of 𑀘𑀺𑀭𑀺𑀓𑁆𑀓𑀸</li></ol>
छ|cha	<i>num</i><br><ol><li>Devanagari script form of 𑀙</li></ol>
छगण|chagaṇa	<i>noun</i><br><ol><li>Devanagari script form of 𑀙𑀕𑀡 (“cowdung”)</li></ol>
छुहा|Ardhamagadhi|Maharastri|ಛುಹಾ|chuhā	<i>noun</i><br><ol><li>Devanagari script form of 𑀙𑀼𑀳𑀸</li></ol>
जध|Sauraseni|jadha	<i>adv</i><br><ol><li>Devanagari script form of 𑀚𑀥</li></ol>
जधा|Sauraseni|jadhā	<i>adv</i><br><ol><li>Devanagari script form of 𑀚𑀥𑀸</li></ol>
जस|jasa	<i>noun</i><br><ol><li>Devanagari script form of 𑀚𑀲 (“fame, glory”)</li></ol>
जह|ಜಹ|jaha|Ardhamagadhi|Maharastri	<i>adv</i><br><ol><li>Devanagari script form of 𑀚𑀳</li></ol>
जहा|Ardhamagadhi|jahā|Maharastri|ಜಹಾ	<i>adv</i><br><ol><li>Devanagari script form of 𑀚𑀳𑀸</li></ol>
जिण्ण|jiṇṇa	<i>adj</i><br><ol><li>Devanagari script form of 𑀚𑀺𑀡𑁆𑀡 (“old, worn out; won, conquered”)</li></ol>
जुद्ध|juddha	<i>noun</i><br><ol><li>Devanagari script form of 𑀚𑀼𑀤𑁆𑀥 (“battle”)</li></ol>
जुवाण|juvāṇa	<i>noun</i><br><ol><li>Devanagari script form of 𑀚𑀼𑀯𑀸𑀡 (“young person”)</li></ol>
जूस|jūsa	<i>noun</i><br><ol><li>Devanagari script form of 𑀚𑀽𑀲 (“broth”)</li></ol>
